4.860;28.3258;20
4.870;28.3611;20
4.880;28.3611;20
4.890;28.3963;20
4.900;28.3963;20
4.910;28.4315;20
4.920;28.4315;20
4.930;28.4667;20
4.940;28.4667;20
4.950;28.5018;20
4.960;28.5018;20
4.970;28.5018;20
4.980;28.5369;20
4.990;28.5369;20
5.000;28.572;20
5.010;28.572;20
5.020;28.607;20
5.030;28.607;20
5.040;28.6419;20
5.050;28.6419;20
5.060;28.6768;20
5.070;28.6768;20
5.080;28.6768;20
5.090;28.7117;20
5.100;28.7117;20
5.110;28.7465;20
5.120;28.7465;20
5.130;28.7813;20
5.140;28.7813;20
5.150;28.8161;20
5.160;28.8161;20
5.170;28.8508;20
5.180;28.8508;20
5.190;28.8508;20
5.200;28.8854;20
5.210;28.8854;20
5.220;28.92;20
5.230;28.92;20
5.240;28.9546;20
5.250;28.9546;20
5.260;28.9892;20
5.270;28.9892;20
5.280;29.0237;20
5.290;29.0237;20
5.300;29.0237;20
5.310;29.0581;20
5.320;29.0581;20
5.330;29.0925;20
5.340;29.0925;20
5.350;29.1269;20
5.360;29.1269;20
5.370;29.1612;20
5.380;29.1612;20
5.390;29.1955;20
5.400;29.1955;20
5.410;29.1955;20
5.420;29.2298;20
5.430;29.2298;20
5.440;29.264;20
5.450;29.264;20
5.460;29.2982;20
5.470;29.2982;20
5.480;29.3323;20
5.490;29.3323;20
5.500;29.3664;20
5.510;29.3664;20
5.520;29.3664;20
5.530;29.4004;20
5.540;29.4004;20
5.550;29.4344;20
5.560;29.4344;20
5.570;29.4684;20
5.580;29.4684;20
5.590;29.5024;20
5.600;29.5024;20
5.610;29.5363;20
5.620;29.5363;20
5.630;29.5363;20
5.640;29.5701;20
5.650;29.5701;20
5.660;29.6039;20
5.670;29.6039;20
5.680;29.6377;20
5.690;29.6377;20
5.700;29.6714;20
5.710;29.6714;20
5.720;29.7051;20
5.730;29.7051;20
5.740;29.7051;20
5.750;29.7388;20
5.760;29.7388;20
5.770;29.7724;20
5.780;29.7724;20
5.790;29.806;20
5.800;29.806;20
5.810;29.8396;20
5.820;29.8396;20
5.830;29.8731;20
5.840;29.8731;20
5.850;29.8731;20
5.860;29.9066;20
5.870;29.9066;20
5.880;29.94;20
5.890;29.94;20
5.900;29.9734;20
5.910;29.9734;20
5.920;30.0068;20
5.930;30.0068;20
5.940;30.0401;20
5.950;30.0401;20
5.960;30.0401;20
5.970;30.0734;20
5.980;30.0734;20
5.990;30.1066;20
6.000;30.1066;20
6.010;30.1398;20
6.020;30.1398;20
6.030;30.173;20
6.040;30.173;20
6.050;30.2062;20
6.060;30.2062;20
6.070;30.2062;20
6.080;30.2393;20
6.090;30.2393;20
6.100;30.2723;20
6.110;30.2723;20
6.120;30.3054;20
6.130;30.3054;20
6.140;30.3384;20
6.150;30.3384;20
6.160;30.3713;20
6.170;30.3713;20
6.180;30.3713;20
6.190;30.4043;20
6.200;30.4043;20
6.210;30.4372;20
6.220;30.4372;20
6.230;30.47;20
6.240;30.47;20
6.250;30.5028;20
6.260;30.5028;20
6.270;30.5356;20
6.280;30.5356;20
6.290;30.5356;20
6.300;30.5684;20
6.310;30.5684;20
6.320;30.6011;20
6.330;30.6011;20
6.340;30.6338;20
6.350;30.6338;20
6.360;30.6664;20
6.370;30.6664;20
6.380;30.699;20
6.390;30.699;20
6.400;30.699;20
6.410;30.7316;20
6.420;30.7316;20
6.430;30.7641;20
6.440;30.7641;20
6.450;30.7966;20
6.460;30.7966;20
6.470;30.8291;20
6.480;30.8291;20
6.490;30.8615;20
6.500;30.8615;20
6.510;30.8615;20
6.520;30.8939;20
6.530;30.8939;20
6.540;30.9263;20
6.550;30.9263;20
6.560;30.9586;20
6.570;30.9586;20
6.580;30.9909;20
6.590;30.9909;20
6.600;31.0232;20
6.610;31.0232;20
6.620;31.0232;20
6.630;31.0554;20
6.640;31.0554;20
6.650;31.0876;20
6.660;31.0876;20
6.670;31.1198;20
6.680;31.1198;20
6.690;31.1519;20
6.700;31.1519;20
6.710;31.184;20
6.720;31.184;20
6.730;31.184;20
6.740;31.2161;20
6.750;31.2161;20
6.760;31.2481;20
6.770;31.2481;20
6.780;31.2801;20
6.790;31.2801;20
6.800;31.3121;20
6.810;31.3121;20
6.820;31.3441;20
6.830;31.3441;20
6.840;31.3441;20
6.850;31.376;20
6.860;31.376;20
6.870;31.4078;20
6.880;31.4078;20
6.890;31.4397;20
6.900;31.4397;20
6.910;31.4715;20
6.920;31.4715;20
6.930;31.5032;20
6.940;31.5032;20
6.950;31.5032;20
6.960;31.535;20
6.970;31.535;20
6.980;31.5667;20
6.990;31.5667;20
7.000;31.5984;20
7.010;31.5984;20
7.020;31.63;20
7.030;31.63;20
7.040;31.6616;20
7.050;31.6616;20
7.060;31.6616;20
7.070;31.6932;20
7.080;31.6932;20
7.090;31.7248;20
7.100;31.7248;20
7.110;31.7563;20
7.120;31.7563;20
7.130;31.7878;20
7.140;31.7878;20
7.150;31.8193;20
7.160;31.8193;20
7.170;31.8193;20
7.180;31.8507;20
7.190;31.8507;20
7.200;31.8821;20
7.210;31.8821;20
7.220;31.9134;20
7.230;31.9134;20
7.240;31.9448;20
7.250;31.9448;20
7.260;31.9761;20
7.270;31.9761;20
7.280;31.9761;20
7.290;32.0074;20
7.300;32.0074;20
7.310;32.0386;20
7.320;32.0386;20
7.330;32.0698;20
7.340;32.0698;20
7.350;32.101;20
7.360;32.101;20
7.370;32.1321;20
7.380;32.1321;20
7.390;32.1321;20
7.400;32.1633;20
7.410;32.1633;20
7.420;32.1944;20
7.430;32.1944;20
7.440;32.2254;20
7.450;32.2254;20
7.460;32.2564;20
7.470;32.2564;20
7.480;32.2874;20
7.490;32.2874;20
7.500;32.2874;20
7.510;32.3184;20
7.520;32.3184;20
7.530;32.3494;20
7.540;32.3494;20
7.550;32.3803;20
7.560;32.3803;20
7.570;32.4112;20
7.580;32.4112;20
7.590;32.442;20
7.600;32.442;20
7.610;32.442;20
7.620;32.4728;20
7.630;32.4728;20
7.640;32.5036;20
7.650;32.5036;20
7.660;32.5344;20
7.670;32.5344;20
7.680;32.5651;20
7.690;32.5651;20
7.700;32.5958;20
7.710;32.5958;20
7.720;32.5958;20
7.730;32.6265;20
7.740;32.6265;20
7.750;32.6572;20
7.760;32.6572;20
7.770;32.6878;20
7.780;32.6878;20
7.790;32.7184;20
7.800;32.7184;20
7.810;32.7489;20
7.820;32.7489;20
7.830;32.7489;20
7.840;32.7795;20
7.850;32.7795;20
7.860;32.81;20
7.870;32.81;20
7.880;32.8405;20
7.890;32.8405;20
7.900;32.8709;20
7.910;32.8709;20
7.920;32.9013;20
7.930;32.9013;20
7.940;32.9013;20
7.950;32.9317;20
7.960;32.9317;20
7.970;32.9621;20
7.980;32.9621;20
7.990;32.9924;20
8.000;32.9924;20
8.010;33.0227;20
8.020;33.0227;20
8.030;33.053;20
8.040;33.053;20
8.050;33.053;20
8.060;33.0833;20
8.070;33.0833;20
8.080;33.1135;20
8.090;33.1135;20
8.100;33.1437;20
8.110;33.1437;20
8.120;33.1739;20
8.130;33.1739;20
8.140;33.204;20
8.150;33.204;20
8.160;33.204;20
8.170;33.2341;20
8.180;33.2341;20
8.190;33.2642;20
8.200;33.2642;20
8.210;33.2943;20
8.220;33.2943;20
8.230;33.3243;20
8.240;33.3243;20
8.250;33.3543;20
8.260;33.3543;20
8.270;33.3543;20
8.280;33.3843;20
8.290;33.3843;20
8.300;33.4143;20
8.310;33.4143;20
8.320;33.4442;20
8.330;33.4442;20
8.340;33.4741;20
8.350;33.4741;20
8.360;33.504;20
8.370;33.504;20
8.380;33.504;20
8.390;33.5338;20
8.400;33.5338;20
8.410;33.5636;20
8.420;33.5636;20
8.430;33.5934;20
8.440;33.5934;20
8.450;33.6232;20
8.460;33.6232;20
8.470;33.6529;20
8.480;33.6529;20
8.490;33.6529;20
8.500;33.6827;20
8.510;33.6827;20
8.520;33.7123;20
8.530;33.7123;20
8.540;33.742;20
8.550;33.742;20
8.560;33.7716;20
8.570;33.7716;20
8.580;33.8013;20
8.590;33.8013;20
8.600;33.8013;20
8.610;33.8308;20
8.620;33.8308;20
8.630;33.8604;20
8.640;33.8604;20
8.650;33.8899;20
8.660;33.8899;20
8.670;33.9194;20
8.680;33.9194;20
8.690;33.9489;20
8.700;33.9489;20
8.710;33.9489;20
8.720;33.9784;20
8.730;33.9784;20
8.740;34.0078;20
8.750;34.0078;20
8.760;34.0372;20
8.770;34.0372;20
8.780;34.0666;20
8.790;34.0666;20
8.800;34.096;20
8.810;34.096;20
8.820;34.096;20
8.830;34.1253;20
8.840;34.1253;20
8.850;34.1546;20
8.860;34.1546;20
8.870;34.1839;20
8.880;34.1839;20
8.890;34.2131;20
8.900;34.2131;20
8.910;34.2423;20
8.920;34.2423;20
8.930;34.2423;20
8.940;34.2715;20
8.950;34.2715;20
8.960;34.3007;20
8.970;34.3007;20
8.980;34.3299;20
8.990;34.3299;20
9.000;34.359;20
9.010;34.359;20
9.020;34.3881;20
9.030;34.3881;20
9.040;34.3881;20
9.050;34.4172;20
9.060;34.4172;20
9.070;34.4462;20
9.080;34.4462;20
9.090;34.4753;20
9.100;34.4753;20
9.110;34.5043;20
9.120;34.5043;20
9.130;34.5333;20
9.140;34.5333;20
9.150;34.5333;20
9.160;34.5622;20
9.170;34.5622;20
9.180;34.5912;20
9.190;34.5912;20
9.200;34.6201;20
9.210;34.6201;20
9.220;34.649;20
9.230;34.649;20
9.240;34.6778;20
9.250;34.6778;20
9.260;34.6778;20
9.270;34.7067;20
9.280;34.7067;20
9.290;34.7355;20
9.300;34.7355;20
9.310;34.7643;20
9.320;34.7643;20
9.330;34.793;20
9.340;34.793;20
9.350;34.8218;20
9.360;34.8218;20
9.370;34.8218;20
9.380;34.8505;20
9.390;34.8505;20
9.400;34.8792;20
9.410;34.8792;20
9.420;34.9078;20
9.430;34.9078;20
9.440;34.9365;20
9.450;34.9365;20
9.460;34.9651;20
9.470;34.9651;20
9.480;34.9651;20
9.490;34.9937;20
9.500;34.9937;20
9.510;35.0223;20
9.520;35.0223;20
9.530;35.0508;20
9.540;35.0508;20
9.550;35.0794;20
9.560;35.0794;20
9.570;35.1079;20
9.580;35.1079;20
9.590;35.1079;20
9.600;35.1364;20
9.610;35.1364;20
9.620;35.1648;20
9.630;35.1648;20
9.640;35.1933;20
9.650;35.1933;20
9.660;35.2217;20
9.670;35.2217;20
9.680;35.2501;20
9.690;35.2501;20
9.700;35.2501;20
9.710;35.2784;20
9.720;35.2784;20
9.730;35.3068;20
9.740;35.3068;20
9.750;35.3351;20
9.760;35.3351;20
9.770;35.3634;20
9.780;35.3634;20
9.790;35.3917;20
9.800;35.3917;20
9.810;35.3917;20
9.820;35.4199;20
9.830;35.4199;20
9.840;35.4482;20
9.850;35.4482;20
9.860;35.4764;20
9.870;35.4764;20
9.880;35.5046;20
9.890;35.5046;20
9.900;35.5327;20
9.910;35.5327;20
9.920;35.5327;20
9.930;35.5609;20
9.940;35.5609;20
9.950;35.589;20
9.960;35.589;20
9.970;35.6171;20
9.980;35.6171;20
9.990;35.6452;20
10.000;35.6452;20
10.010;35.6732;20
10.020;35.6732;20
10.030;35.6732;20
10.040;35.7013;20
10.050;35.7013;20
10.060;35.7293;20
10.070;35.7293;20
10.080;35.7573;20
10.090;35.7573;20
10.100;35.7852;20
10.110;35.7852;20
10.120;35.8132;20
10.130;35.8132;20
10.140;35.8132;20
10.150;35.8411;20
10.160;35.8411;20
10.170;35.869;20
10.180;35.869;20
10.190;35.8969;20
10.200;35.8969;20
10.210;35.9247;20
10.220;35.9247;20
10.230;35.9526;20
10.240;35.9526;20
10.250;35.9526;20
10.260;35.9804;20
10.270;35.9804;20
10.280;36.0082;20
10.290;36.0082;20
10.300;36.0359;20
10.310;36.0359;20
10.320;36.0637;20
10.330;36.0637;20
10.340;36.0914;20
10.350;36.0914;20
10.360;36.0914;20
10.370;36.1191;20
10.380;36.1191;20
10.390;36.1468;20
10.400;36.1468;20
10.410;36.1745;20
10.420;36.1745;20
10.430;36.2021;20
10.440;36.2021;20
10.450;36.2297;20
10.460;36.2297;20
10.470;36.2297;20
10.480;36.2573;20
10.490;36.2573;20
10.500;36.2849;20
10.510;36.2849;20
10.520;36.3125;20
10.530;36.3125;20
10.540;36.34;20
10.550;36.34;20
10.560;36.3675;20
10.570;36.3675;20
10.580;36.3675;20
10.590;36.395;20
10.600;36.395;20
10.610;36.4225;20
10.620;36.4225;20
10.630;36.45;20
10.640;36.45;20
10.650;36.4774;20
10.660;36.4774;20
10.670;36.5048;20
10.680;36.5048;20
10.690;36.5048;20
10.700;36.5322;20
10.710;36.5322;20
10.720;36.5596;20
10.730;36.5596;20
10.740;36.5869;20
10.750;36.5869;20
10.760;36.6143;20
10.770;36.6143;20
10.780;36.6416;20
10.790;36.6416;20
10.800;36.6416;20
10.810;36.6689;20
10.820;36.6689;20
10.830;36.6961;20
10.840;36.6961;20
10.850;36.7234;20
10.860;36.7234;20
10.870;36.7506;20
10.880;36.7506;20
10.890;36.7778;20
10.900;36.7778;20
10.910;36.7778;20
10.920;36.805;20
10.930;36.805;20
10.940;36.8322;20
10.950;36.8322;20
10.960;36.8594;20
10.970;36.8594;20
10.980;36.8865;20
10.990;36.8865;20
11.000;36.9136;20
11.010;36.9136;20
11.020;36.9136;20
11.030;36.9407;20
11.040;36.9407;20
11.050;36.9678;20
11.060;36.9678;20
11.070;36.9948;20
11.080;36.9948;20
11.090;37.0218;20
11.100;37.0218;20
11.110;37.0488;20
11.120;37.0488;20
11.130;37.0488;20
11.140;37.0758;20
11.150;37.0758;20
11.160;37.1028;20
11.170;37.1028;20
11.180;37.1298;20
11.190;37.1298;20
11.200;37.1567;20
11.210;37.1567;20
11.220;37.1836;20
11.230;37.1836;20
11.240;37.1836;20
11.250;37.2105;20
11.260;37.2105;20
11.270;37.2374;20
11.280;37.2374;20
11.290;37.2642;20
11.300;37.2642;20
11.310;37.2911;20
11.320;37.2911;20
11.330;37.3179;20
11.340;37.3179;20
11.350;37.3179;20
11.360;37.3447;20
11.370;37.3447;20
11.380;37.3715;20
11.390;37.3715;20
11.400;37.3982;20
11.410;37.3982;20
11.420;37.425;20
11.430;37.425;20
11.440;37.4517;20
11.450;37.4517;20
11.460;37.4517;20
11.470;37.4784;20
11.480;37.4784;20
11.490;37.5051;20
11.500;37.5051;20
11.510;37.5317;20
11.520;37.5317;20
11.530;37.5584;20
11.540;37.5584;20
11.550;37.585;20
11.560;37.585;20
11.570;37.585;20
11.580;37.6116;20
11.590;37.6116;20
11.600;37.6382;20
11.610;37.6382;20
11.620;37.6648;20
11.630;37.6648;20
11.640;37.6913;20
11.650;37.6913;20
11.660;37.7178;20
11.670;37.7178;20
11.680;37.7178;20
11.690;37.7443;20
11.700;37.7443;20
11.710;37.7708;20
11.720;37.7708;20
11.730;37.7973;20
11.740;37.7973;20
11.750;37.8238;20
11.760;37.8238;20
11.770;37.8502;20
11.780;37.8502;20
11.790;37.8502;20
11.800;37.8766;20
11.810;37.8766;20
11.820;37.903;20
11.830;37.903;20
11.840;37.9294;20
11.850;37.9294;20
11.860;37.9558;20
11.870;37.9558;20
11.880;37.9821;20
11.890;37.9821;20
11.900;37.9821;20
11.910;38.0085;20
11.920;38.0085;20
11.930;38.0348;20
11.940;38.0348;20
11.950;38.0611;20
11.960;38.0611;20
11.970;38.0873;20
11.980;38.0873;20
11.990;38.1136;20
12.000;38.1136;20
12.010;38.1136;20
12.020;38.1398;20
12.030;38.1398;20
12.040;38.166;20
12.050;38.166;20
12.060;38.1922;20
12.070;38.1922;20
12.080;38.2184;20
12.090;38.2184;20
12.100;38.2446;20
12.110;38.2446;20
12.120;38.2446;20
12.130;38.2707;20
12.140;38.2707;20
12.150;38.2969;20
12.160;38.2969;20
12.170;38.323;20
12.180;38.323;20
12.190;38.3491;20
12.200;38.3491;20
12.210;38.3751;20
12.220;38.3751;20
12.230;38.3751;20
12.240;38.4012;20
12.250;38.4012;20
12.260;38.4272;20
12.270;38.4272;20
12.280;38.4533;20
12.290;38.4533;20
12.300;38.4793;20
12.310;38.4793;20
12.320;38.5053;20
12.330;38.5053;20
12.340;38.5053;20
12.350;38.5312;20
12.360;38.5312;20
12.370;38.5572;20
12.380;38.5572;20
12.390;38.5831;20
12.400;38.5831;20
12.410;38.609;20
12.420;38.609;20
12.430;38.6349;20
12.440;38.6349;20
12.450;38.6349;20
12.460;38.6608;20
12.470;38.6608;20
12.480;38.6867;20
12.490;38.6867;20
12.500;38.7125;20
12.510;38.7125;20
12.520;38.7384;20
12.530;38.7384;20
12.540;38.7642;20
12.550;38.7642;20
12.560;38.7642;20
12.570;38.79;20
12.580;38.79;20
12.590;38.8158;20
12.600;38.8158;20
12.610;38.8415;20
12.620;38.8415;20
12.630;38.8673;20
12.640;38.8673;20
12.650;38.893;20
12.660;38.893;20
12.670;38.893;20
12.680;38.9187;20
12.690;38.9187;20
12.700;38.9444;20
12.710;38.9444;20
12.720;38.9701;20
12.730;38.9701;20
12.740;38.9957;20
12.750;38.9957;20
12.760;39.0214;20
12.770;39.0214;20
12.780;39.0214;20
12.790;39.047;20
12.800;39.047;20
12.810;39.0726;20
12.820;39.0726;20
12.830;39.0982;20
12.840;39.0982;20
12.850;39.1238;20
12.860;39.1238;20
12.870;39.1494;20
12.880;39.1494;20
12.890;39.1494;20
12.900;39.1749;20
12.910;39.1749;20
12.920;39.2004;20
12.930;39.2004;20
12.940;39.2259;20
12.950;39.2259;20
12.960;39.2514;20
